,order_details_id,order_id,pizza_id,quantity
5752,9966,4363,the_greek_l,1
5753,9967,4364,five_cheese_l,1
5754,9968,4364,four_cheese_l,2
5755,9969,4364,ital_cpcllo_l,1
5756,9970,4364,ital_supr_m,2
5757,9971,4364,mediterraneo_s,1
5758,9972,4364,mexicana_s,2
5759,9973,4364,spinach_fet_s,1
5760,9974,4364,thai_ckn_l,1
5761,9977,4366,four_cheese_l,1
5762,9978,4367,cali_ckn_m,1
5763,9979,4368,bbq_ckn_l,1
5764,9980,4369,pepperoni_l,1
5765,9981,4369,spinach_fet_l,1
5766,9982,4370,ital_cpcllo_m,1
5767,9983,4371,big_meat_s,1
5768,9984,4371,five_cheese_l,1
5769,9985,4371,green_garden_s,1
5770,9986,4372,big_meat_s,1
5771,9987,4372,mexicana_l,1
5772,9988,4372,pepperoni_m,1
5773,9989,4372,southw_ckn_m,1
5774,9991,4374,bbq_ckn_s,2
5775,9992,4375,big_meat_s,1
5776,9993,4375,spicy_ital_m,1
5777,9994,4375,spin_pesto_s,1
5778,9995,4376,peppr_salami_m,1
5779,9996,4376,sicilian_s,1
5780,9997,4377,four_cheese_l,1
5781,9998,4377,sicilian_s,2
5782,9999,4377,spinach_supr_s,1
5783,10000,4378,soppressata_s,1
5784,10001,4378,thai_ckn_l,1
5785,10005,4380,pep_msh_pep_m,1
5786,10006,4380,spinach_fet_m,1
5787,10007,4380,thai_ckn_l,1
5788,10008,4381,ital_cpcllo_s,1
5789,10009,4381,pep_msh_pep_s,1
5790,10010,4381,sicilian_l,1
5791,10011,4381,spicy_ital_l,1
5792,10012,4382,ckn_alfredo_m,1
5793,10013,4382,thai_ckn_l,1
5794,10014,4383,brie_carre_s,1
5795,10015,4383,calabrese_l,1
5796,10016,4383,the_greek_m,1
5797,10017,4384,bbq_ckn_l,1
5798,10018,4384,soppressata_m,1
5799,10019,4385,ckn_alfredo_m,1
5800,10020,4385,classic_dlx_m,1
5801,10021,4385,spicy_ital_l,1
5802,10022,4385,spicy_ital_m,1
5803,10028,4388,spicy_ital_l,1
5804,10029,4389,classic_dlx_l,1
5805,10030,4389,the_greek_s,1
5806,10033,4391,cali_ckn_s,1
5807,10034,4391,green_garden_s,1
5808,10035,4391,pep_msh_pep_l,1
5809,10036,4391,thai_ckn_l,1
5810,10037,4392,ital_cpcllo_m,1
5811,10038,4392,veggie_veg_m,1
5812,10043,4395,ital_cpcllo_l,1
5813,10044,4395,spin_pesto_l,1
5814,10045,4395,spinach_fet_m,1
5815,10046,4396,bbq_ckn_m,1
5816,10047,4396,pep_msh_pep_s,1
5817,10048,4396,prsc_argla_s,1
5818,10052,4398,thai_ckn_m,1
5819,10060,4402,hawaiian_m,1
5820,10063,4404,napolitana_s,1
5821,10064,4404,spicy_ital_l,1
5822,10065,4405,big_meat_s,1
5823,10066,4405,ital_cpcllo_s,1
5824,10067,4406,peppr_salami_l,1
5825,10068,4406,prsc_argla_m,1
5826,10069,4406,sicilian_s,1
5827,10071,4408,spin_pesto_m,1
5828,10072,4409,peppr_salami_m,1
5829,10073,4410,the_greek_xl,1
5830,10074,4411,pepperoni_l,1
5831,10077,4413,classic_dlx_m,1
5832,10079,4415,cali_ckn_m,1
5833,10080,4416,five_cheese_l,1
5834,10081,4416,four_cheese_l,1
5835,10082,4416,peppr_salami_m,1
5836,10083,4416,spinach_fet_l,1
5837,10084,4416,the_greek_m,1
5838,10085,4416,veggie_veg_m,1
5839,10086,4417,pep_msh_pep_s,1
5840,10091,4421,classic_dlx_l,1
5841,10103,4423,ckn_alfredo_s,1
5842,10104,4423,ckn_pesto_m,1
5843,10105,4423,hawaiian_l,1
5844,10106,4423,hawaiian_s,1
5845,10107,4423,peppr_salami_m,1
5846,10108,4423,spinach_fet_m,1
5847,10109,4423,spinach_fet_s,1
5848,10122,4430,spicy_ital_l,1
5849,10123,4431,ital_cpcllo_m,1
5850,10128,4434,veggie_veg_m,1
5851,10130,4436,ital_supr_m,1
5852,10131,4436,ital_veggie_s,1
5853,10133,4438,bbq_ckn_m,1
5854,10134,4438,big_meat_s,1
5855,10135,4438,four_cheese_l,1
5856,10136,4439,cali_ckn_s,1
5857,10137,4439,ital_supr_m,1
5858,10138,4439,spinach_fet_l,1
5859,10148,4444,classic_dlx_l,1
5860,10149,4444,ital_supr_l,1
5861,10150,4444,pepperoni_s,1
5862,10151,4444,spin_pesto_s,1
5863,10152,4445,five_cheese_l,1
5864,10153,4445,sicilian_l,1
5865,10154,4445,veggie_veg_m,1
5866,10155,4446,green_garden_m,1
5867,10160,4448,spinach_fet_l,1
5868,10164,4451,green_garden_m,1
5869,10165,4451,thai_ckn_l,1
5870,10166,4452,the_greek_m,1
5871,10167,4453,spicy_ital_l,1
5872,10168,4454,cali_ckn_l,1
5873,10169,4454,spinach_supr_s,1
5874,10170,4455,bbq_ckn_m,1
5875,10171,4455,pep_msh_pep_s,1
5876,10172,4455,the_greek_xl,1
5877,10179,4458,five_cheese_l,1
5878,10180,4458,ital_cpcllo_m,1
5879,10181,4458,thai_ckn_s,1
5880,10182,4459,spicy_ital_l,1
5881,10188,4462,the_greek_m,1
5882,10189,4463,big_meat_s,1
5883,10190,4463,southw_ckn_s,1
5884,10191,4464,ckn_alfredo_l,1
5885,10192,4464,southw_ckn_l,1
5886,10193,4465,ital_veggie_l,1
5887,10196,4467,ital_cpcllo_m,1
5888,10197,4467,napolitana_m,1
5889,10198,4467,spinach_supr_m,1
5890,10199,4468,veggie_veg_m,1
5891,10200,4469,ckn_pesto_s,1
5892,10201,4469,spicy_ital_l,1
5893,10202,4469,veggie_veg_m,1
5894,10203,4470,pepperoni_s,1
5895,10204,4470,sicilian_l,1
5896,10205,4470,spinach_fet_m,1
5897,10214,4475,soppressata_s,1
5898,10216,4477,bbq_ckn_s,1
5899,10217,4477,big_meat_s,1
5900,10218,4477,southw_ckn_l,1
5901,10219,4477,spicy_ital_l,1
5902,10224,4479,big_meat_s,1
5903,10225,4479,ckn_alfredo_m,1
5904,10226,4479,four_cheese_l,1
5905,10227,4479,green_garden_m,1
5906,10228,4479,mexicana_l,1
5907,10229,4479,napolitana_l,1
5908,10230,4479,soppressata_m,1
5909,10231,4479,southw_ckn_l,1
5910,10232,4479,spinach_fet_m,1
5911,10233,4479,thai_ckn_l,1
5912,10234,4480,bbq_ckn_m,1
5913,10235,4481,classic_dlx_s,1
5914,10251,4484,bbq_ckn_m,1
5915,10252,4484,spinach_supr_l,1
5916,10253,4485,ital_supr_m,1
5917,10254,4485,mediterraneo_l,1
5918,10255,4486,ckn_alfredo_m,1
5919,10256,4487,calabrese_m,1
5920,10257,4487,cali_ckn_s,1
5921,10258,4487,southw_ckn_l,1
5922,10259,4487,spinach_fet_m,1
5923,10260,4488,classic_dlx_l,1
5924,10261,4488,four_cheese_l,1
5925,10262,4488,hawaiian_l,1
5926,10263,4488,ital_cpcllo_l,1
5927,10266,4490,napolitana_s,1
5928,10269,4492,bbq_ckn_m,1
5929,10270,4492,soppressata_s,1
5930,10271,4493,soppressata_s,1
5931,10272,4493,spinach_fet_l,1
5932,10275,4495,hawaiian_m,1
5933,10276,4495,spicy_ital_l,1
5934,10277,4496,bbq_ckn_l,1
5935,10278,4496,hawaiian_l,1
5936,10279,4496,ital_supr_m,1
5937,10280,4496,peppr_salami_l,1
5938,10281,4497,sicilian_s,1
5939,10284,4499,ital_veggie_l,1
5940,10285,4499,sicilian_l,1
5941,10286,4500,bbq_ckn_m,1
5942,10287,4500,thai_ckn_m,1
5943,10288,4501,ckn_pesto_s,1
5944,10289,4501,four_cheese_m,1
5945,10290,4501,hawaiian_s,1
5946,10291,4502,mediterraneo_s,1
5947,10292,4502,pep_msh_pep_s,1
5948,10293,4503,ital_veggie_s,1
5949,10294,4503,pepperoni_m,1
5950,10303,4507,bbq_ckn_l,1
5951,10304,4507,spin_pesto_l,1
5952,10305,4507,veggie_veg_m,1
5953,10306,4508,mexicana_l,1
5954,10307,4508,spin_pesto_s,1
5955,10308,4509,pepperoni_s,1
5956,10309,4510,five_cheese_l,1
5957,10310,4510,four_cheese_l,1
5958,10311,4510,ital_veggie_m,1
5959,10312,4510,peppr_salami_l,1
5960,10313,4511,classic_dlx_l,1
5961,10314,4511,ital_supr_l,1
5962,10315,4511,southw_ckn_m,1
5963,10316,4512,spin_pesto_l,1
5964,10317,4512,spin_pesto_s,1
5965,10322,4514,big_meat_s,1
5966,10323,4514,prsc_argla_l,1
5967,10324,4515,sicilian_m,1
5968,10325,4515,southw_ckn_l,1
5969,10327,4517,bbq_ckn_s,1
5970,10328,4518,ckn_alfredo_m,1
5971,10329,4518,spinach_supr_s,1
5972,10331,4520,ckn_pesto_s,1
5973,10332,4520,pep_msh_pep_m,1
5974,10333,4520,southw_ckn_s,1
5975,10337,4522,big_meat_s,1
5976,10341,4525,big_meat_s,1
5977,10342,4525,green_garden_s,1
5978,10343,4525,pepperoni_m,1
5979,10344,4525,spinach_fet_s,1
5980,10345,4526,mediterraneo_l,1
5981,10346,4526,prsc_argla_m,1
5982,10355,4530,hawaiian_l,1
5983,10358,4532,cali_ckn_l,1
5984,10359,4532,sicilian_l,1
5985,10360,4532,spicy_ital_s,1
5986,10365,4534,ital_cpcllo_l,1
5987,10366,4534,sicilian_m,1
5988,10367,4534,spinach_fet_m,1
5989,10369,4536,four_cheese_l,1
5990,10375,4539,ital_supr_l,1
5991,10376,4539,pep_msh_pep_m,1
5992,10377,4540,mexicana_m,1
5993,10378,4540,prsc_argla_l,1
5994,10379,4541,cali_ckn_m,1
5995,10380,4541,the_greek_xl,1
5996,10381,4542,spinach_fet_m,1
5997,10382,4543,brie_carre_s,1
5998,10383,4543,ital_veggie_s,1
5999,10387,4545,big_meat_s,1
6000,10395,4549,peppr_salami_s,1
6001,10396,4550,bbq_ckn_s,1
6002,10397,4550,thai_ckn_l,1
6003,10399,4552,ital_veggie_m,1
6004,10400,4552,southw_ckn_m,1
6005,10401,4553,ckn_pesto_m,1
6006,10402,4554,pep_msh_pep_m,1
6007,10413,4557,classic_dlx_s,1
6008,10415,4559,cali_ckn_l,1
6009,10416,4560,classic_dlx_s,1
6010,10417,4560,mexicana_l,1
6011,10418,4560,spicy_ital_l,1
6012,10419,4561,bbq_ckn_l,1
6013,10422,4563,hawaiian_s,1
6014,10423,4563,mediterraneo_s,1
6015,10424,4563,veggie_veg_m,1
6016,10426,4565,calabrese_s,1
6017,10427,4565,veggie_veg_l,1
6018,10428,4566,calabrese_m,1
6019,10429,4566,classic_dlx_s,1
6020,10430,4566,spinach_supr_m,1
6021,10431,4567,big_meat_s,1
6022,10432,4567,pepperoni_s,1
6023,10433,4568,bbq_ckn_l,1
6024,10434,4568,thai_ckn_l,1
6025,10437,4570,prsc_argla_s,1
6026,10441,4573,cali_ckn_m,1
6027,10442,4573,five_cheese_l,1
6028,10443,4573,thai_ckn_s,2
6029,10444,4574,spinach_supr_s,1
6030,10451,4577,thai_ckn_s,1
6031,10452,4578,bbq_ckn_m,1
6032,10453,4578,hawaiian_m,1
6033,10456,4580,hawaiian_m,1
6034,10457,4580,hawaiian_s,1
6035,10458,4580,mediterraneo_l,2
6036,10460,4582,brie_carre_s,1
6037,10461,4582,classic_dlx_m,1
6038,10462,4582,sicilian_m,1
6039,10463,4583,big_meat_s,1
6040,10464,4583,mediterraneo_l,1
6041,10465,4584,peppr_salami_l,1
6042,10466,4584,spinach_fet_m,1
6043,10468,4586,spinach_fet_m,1
6044,10469,4587,green_garden_l,1
6045,10470,4587,the_greek_m,1
6046,10471,4588,big_meat_s,1
6047,10476,4590,bbq_ckn_l,1
6048,10477,4590,spicy_ital_l,1
6049,10478,4591,classic_dlx_l,1
6050,10479,4591,ital_supr_l,1
6051,10480,4591,pep_msh_pep_s,1
6052,10481,4591,soppressata_s,1
6053,10482,4592,the_greek_l,1
6054,10483,4593,veggie_veg_s,1
6055,10488,4597,brie_carre_s,1
6056,10489,4597,hawaiian_l,1
6057,10490,4597,thai_ckn_m,1
6058,10494,4601,five_cheese_l,1
6059,10505,4605,peppr_salami_m,1
6060,10509,4608,ckn_alfredo_m,1
6061,10510,4608,classic_dlx_s,1
6062,10511,4608,ital_supr_m,1
6063,10512,4608,ital_veggie_m,1
6064,10513,4609,peppr_salami_l,1
6065,10515,4611,cali_ckn_l,1
6066,10516,4611,ckn_pesto_m,1
6067,10517,4611,classic_dlx_l,1
6068,10518,4611,classic_dlx_m,1
6069,10519,4611,mexicana_l,1
6070,10520,4611,pepperoni_s,1
6071,10521,4611,soppressata_m,1
6072,10522,4611,soppressata_s,1
6073,10523,4611,spicy_ital_s,1
6074,10524,4611,thai_ckn_s,2
6075,10525,4611,the_greek_s,1
6076,10526,4612,spinach_fet_m,1
6077,10527,4613,spinach_fet_s,1
6078,10528,4614,hawaiian_s,1
6079,10531,4616,spinach_fet_l,1
6080,10532,4617,bbq_ckn_l,1
6081,10533,4617,big_meat_s,1
6082,10534,4617,classic_dlx_l,1
6083,10535,4617,four_cheese_l,1
6084,10536,4618,pepperoni_l,1
6085,10537,4619,ckn_alfredo_l,1
6086,10538,4619,pepperoni_s,1
6087,10539,4619,veggie_veg_l,1
6088,10540,4620,peppr_salami_s,1
6089,10547,4623,bbq_ckn_l,1
6090,10548,4623,bbq_ckn_m,1
6091,10549,4623,big_meat_s,1
6092,10550,4623,brie_carre_s,1
6093,10551,4623,green_garden_s,1
6094,10552,4623,hawaiian_s,1
6095,10553,4623,pep_msh_pep_m,1
6096,10554,4623,peppr_salami_s,1
6097,10555,4623,sicilian_m,1
6098,10556,4623,soppressata_l,1
6099,10557,4623,southw_ckn_s,1
6100,10558,4623,thai_ckn_l,1
6101,10559,4623,the_greek_xl,1
6102,10560,4624,prsc_argla_l,1
6103,10561,4625,bbq_ckn_l,1
6104,10562,4625,ckn_alfredo_m,1
6105,10563,4625,prsc_argla_s,1
6106,10564,4625,thai_ckn_l,1
6107,10566,4627,classic_dlx_s,1
6108,10567,4627,peppr_salami_l,1
6109,10573,4630,bbq_ckn_l,1
6110,10574,4630,classic_dlx_m,1
6111,10575,4630,hawaiian_s,1
6112,10576,4630,spicy_ital_l,1
6113,10577,4631,ital_supr_m,1
6114,10578,4631,spinach_fet_s,1
6115,10585,4635,big_meat_s,1
6116,10586,4635,classic_dlx_s,1
6117,10587,4636,ital_supr_l,1
6118,10588,4636,prsc_argla_s,1
6119,10591,4638,sicilian_s,1
6120,10592,4638,southw_ckn_m,1
6121,10596,4640,ckn_pesto_l,1
6122,10613,4646,calabrese_l,1
6123,10614,4646,ital_supr_l,1
6124,10615,4646,peppr_salami_m,1
6125,10616,4647,cali_ckn_m,1
6126,10617,4647,green_garden_s,1
6127,10621,4650,ckn_pesto_m,1
6128,10622,4650,classic_dlx_l,1
6129,10629,4653,ckn_alfredo_m,1
6130,10630,4653,ital_supr_m,1
6131,10634,4656,four_cheese_l,1
6132,10635,4656,spin_pesto_s,1
6133,10638,4659,classic_dlx_m,1
6134,10639,4659,five_cheese_l,1
6135,10640,4660,green_garden_l,1
6136,10645,4662,five_cheese_l,1
6137,10646,4662,spin_pesto_s,1
6138,10647,4662,spinach_supr_l,1
6139,10648,4663,spicy_ital_s,1
6140,10649,4664,bbq_ckn_l,1
6141,10650,4664,ital_supr_m,1
6142,10651,4664,pepperoni_l,1
6143,10652,4664,soppressata_l,1
6144,10653,4665,ckn_alfredo_m,1
6145,10654,4665,classic_dlx_l,1
6146,10655,4665,five_cheese_l,1
6147,10656,4665,four_cheese_l,1
6148,10657,4665,pep_msh_pep_s,1
6149,10658,4665,thai_ckn_l,1
6150,10659,4666,bbq_ckn_s,1
6151,10660,4666,cali_ckn_m,1
6152,10668,4668,prsc_argla_l,1
6153,10669,4668,veggie_veg_m,1
6154,10670,4669,cali_ckn_s,1
6155,10671,4669,ital_cpcllo_l,1
6156,10672,4669,ital_supr_l,1
6157,10673,4669,napolitana_s,1
6158,10674,4669,pepperoni_l,1
6159,10678,4671,mexicana_m,1
6160,10679,4671,spinach_fet_m,1
6161,10680,4671,thai_ckn_l,1
6162,10682,4673,bbq_ckn_l,1
6163,10683,4673,ital_cpcllo_l,1
6164,10684,4673,pepperoni_m,1
6165,10688,4676,hawaiian_s,1
6166,10689,4677,five_cheese_l,1
6167,10690,4678,prsc_argla_l,1
6168,10691,4679,cali_ckn_m,1
6169,10695,4682,pepperoni_s,1
6170,10698,4684,southw_ckn_m,1
6171,10699,4685,five_cheese_l,1
6172,10700,4685,spinach_fet_s,1
6173,10703,4687,sicilian_l,1
6174,10704,4687,southw_ckn_l,1
6175,10705,4688,ital_supr_m,1
6176,10708,4690,big_meat_s,1
6177,10709,4690,thai_ckn_l,1
6178,10710,4691,green_garden_m,1
6179,10711,4692,pep_msh_pep_s,1
6180,10712,4692,southw_ckn_m,1
6181,10713,4692,veggie_veg_m,1
6182,10717,4694,five_cheese_l,1
6183,10718,4694,spinach_fet_s,1
6184,10719,4695,four_cheese_l,1
6185,10720,4695,hawaiian_s,1
6186,10722,4697,napolitana_l,1
6187,10723,4697,spicy_ital_l,1
6188,10735,4703,green_garden_m,1
6189,10736,4703,ital_supr_l,1
6190,10737,4703,pepperoni_l,1
6191,10738,4703,spicy_ital_l,1
6192,10739,4704,hawaiian_m,1
6193,10740,4705,cali_ckn_m,1
6194,10741,4706,ckn_pesto_m,1
6195,10742,4706,ital_cpcllo_l,1
6196,10743,4706,prsc_argla_l,1
6197,10744,4706,spin_pesto_m,1
6198,10745,4707,spinach_fet_s,1
6199,10746,4707,veggie_veg_m,1
6200,10752,4710,ital_cpcllo_s,1
6201,10753,4710,southw_ckn_m,1
6202,10754,4710,thai_ckn_l,1
6203,10755,4711,bbq_ckn_s,1
6204,10756,4711,big_meat_s,1
6205,10757,4711,classic_dlx_m,1
6206,10758,4711,napolitana_l,1
6207,10759,4712,bbq_ckn_s,1
6208,10765,4716,classic_dlx_s,1
6209,10766,4716,four_cheese_l,1
6210,10767,4716,hawaiian_s,1
6211,10768,4717,spicy_ital_l,1
6212,10769,4718,five_cheese_l,1
6213,10775,4722,classic_dlx_m,1
6214,10776,4722,four_cheese_m,1
6215,10777,4722,prsc_argla_s,1
6216,10778,4722,southw_ckn_l,1
6217,10779,4723,bbq_ckn_m,1
6218,10780,4723,ital_cpcllo_m,1
6219,10781,4723,sicilian_m,1
6220,10782,4723,spicy_ital_l,1
6221,10783,4724,bbq_ckn_m,1
6222,10784,4725,napolitana_s,1
6223,10785,4725,peppr_salami_s,1
6224,10786,4725,southw_ckn_s,1
6225,10787,4726,cali_ckn_m,1
6226,10788,4726,ckn_pesto_s,1
6227,10789,4727,bbq_ckn_l,1
6228,10790,4727,pepperoni_l,1
6229,10791,4727,peppr_salami_l,1
6230,10792,4728,ckn_alfredo_m,1
6231,10793,4728,pep_msh_pep_m,1
6232,10794,4728,southw_ckn_s,1
6233,10797,4730,bbq_ckn_m,1
6234,10798,4730,brie_carre_s,1
6235,10799,4730,four_cheese_l,1
6236,10800,4730,ital_veggie_s,1
6237,10801,4731,ckn_alfredo_s,1
6238,10802,4732,bbq_ckn_m,1
6239,10803,4732,big_meat_s,1
6240,10804,4732,calabrese_l,1
6241,10805,4732,cali_ckn_l,1
6242,10806,4732,cali_ckn_m,1
6243,10807,4732,five_cheese_l,1
6244,10808,4732,four_cheese_l,1
6245,10809,4732,ital_supr_l,1
6246,10810,4732,ital_supr_m,1
6247,10811,4732,mexicana_m,1
6248,10812,4732,pepperoni_s,1
6249,10813,4732,the_greek_l,1
6250,10814,4733,big_meat_s,2
6251,10815,4733,cali_ckn_l,1
6252,10816,4733,spinach_fet_l,1
6253,10818,4735,ital_veggie_s,1
6254,10819,4735,sicilian_s,1
6255,10820,4735,spinach_supr_s,1
6256,10821,4735,thai_ckn_m,1
6257,10822,4735,veggie_veg_m,1
6258,10823,4736,hawaiian_s,1
6259,10824,4737,big_meat_s,1
6260,10827,4740,cali_ckn_l,1
6261,10828,4740,ital_veggie_m,1
6262,10829,4740,pep_msh_pep_s,1
6263,10830,4740,southw_ckn_m,1
6264,10839,4743,soppressata_s,1
6265,10846,4747,cali_ckn_s,1
6266,10847,4747,thai_ckn_l,1
6267,10849,4749,hawaiian_m,1
6268,10850,4749,hawaiian_s,1
6269,10851,4750,classic_dlx_m,1
6270,10852,4750,napolitana_m,1
6271,10853,4750,spicy_ital_m,1
6272,10854,4751,soppressata_m,1
6273,10855,4751,veggie_veg_m,1
6274,10856,4752,sicilian_l,1
6275,10857,4753,spicy_ital_m,1
6276,10858,4754,big_meat_s,1
6277,10859,4755,five_cheese_l,1
6278,10860,4755,peppr_salami_l,1
6279,10861,4755,prsc_argla_l,1
6280,10862,4755,sicilian_s,1
6281,10863,4756,five_cheese_l,1
6282,10864,4756,veggie_veg_m,1
6283,10865,4757,ckn_pesto_s,1
6284,10870,4760,cali_ckn_l,1
6285,10871,4760,ital_veggie_s,1
6286,10872,4760,pep_msh_pep_m,1
6287,10873,4761,brie_carre_s,1
6288,10874,4761,pepperoni_s,1
6289,10875,4761,southw_ckn_s,1
6290,10876,4761,the_greek_xxl,1
6291,10877,4762,spin_pesto_m,1
6292,10878,4763,hawaiian_m,1
6293,10879,4763,spicy_ital_l,1
6294,10880,4763,the_greek_m,1
6295,10881,4764,five_cheese_l,1
6296,10882,4764,southw_ckn_l,1
6297,10883,4764,spicy_ital_l,1
6298,10884,4765,classic_dlx_m,1
6299,10885,4765,hawaiian_m,1
6300,10886,4766,hawaiian_s,1
6301,10887,4766,sicilian_m,1
6302,10888,4767,mexicana_l,1
6303,10889,4767,southw_ckn_l,1
6304,10890,4767,spicy_ital_m,1
6305,10891,4767,thai_ckn_l,1
6306,10897,4770,sicilian_s,1
6307,10898,4770,thai_ckn_l,1
6308,10899,4771,five_cheese_l,1
6309,10900,4771,ital_supr_l,1
6310,10901,4771,soppressata_m,1
6311,10902,4771,thai_ckn_m,1
6312,10903,4772,bbq_ckn_m,1
6313,10904,4772,sicilian_m,1
6314,10906,4774,hawaiian_m,1
6315,10907,4775,mexicana_l,1
6316,10908,4775,sicilian_s,1
6317,10909,4775,the_greek_m,1
6318,10910,4775,veggie_veg_l,1
6319,10911,4776,cali_ckn_s,1
6320,10912,4776,thai_ckn_s,1
6321,10915,4778,southw_ckn_s,1
6322,10919,4781,southw_ckn_l,1
6323,10926,4784,veggie_veg_s,1
6324,10927,4785,spicy_ital_l,1
6325,10928,4786,classic_dlx_l,1
6326,10929,4786,five_cheese_l,1
6327,10930,4787,peppr_salami_s,1
6328,10932,4789,brie_carre_s,1
6329,10933,4789,classic_dlx_m,1
6330,10934,4789,classic_dlx_s,1
6331,10935,4789,four_cheese_l,1
6332,10936,4789,ital_supr_l,1
6333,10937,4789,pepperoni_l,2
6334,10938,4789,pepperoni_m,1
6335,10939,4789,peppr_salami_m,1
6336,10940,4790,five_cheese_l,1
6337,10941,4791,pepperoni_s,1
6338,10942,4791,sicilian_s,1
6339,10944,4793,cali_ckn_m,1
6340,10945,4793,napolitana_s,1
6341,10946,4794,cali_ckn_l,1
6342,10947,4794,veggie_veg_s,1
6343,10948,4795,classic_dlx_m,1
6344,10949,4795,peppr_salami_s,1
6345,10950,4795,sicilian_m,1
6346,10951,4796,big_meat_s,1
6347,10952,4797,ckn_pesto_s,1
6348,10953,4797,pepperoni_m,1
6349,10957,4799,cali_ckn_l,1
6350,10958,4799,four_cheese_l,1
6351,10959,4800,veggie_veg_m,1
6352,10960,4801,bbq_ckn_l,1
6353,10961,4801,big_meat_s,1
6354,10962,4801,peppr_salami_m,1
6355,10963,4801,spinach_supr_l,1
6356,10965,4803,hawaiian_m,1
6357,10966,4804,hawaiian_s,1
6358,10967,4804,ital_veggie_m,1
6359,10970,4806,ckn_alfredo_m,1
6360,10971,4806,classic_dlx_m,1
6361,10972,4806,four_cheese_l,1
6362,10973,4806,ital_supr_s,1
6363,10974,4807,ckn_pesto_s,1
6364,10975,4807,four_cheese_l,1
6365,10976,4808,ckn_alfredo_m,1
6366,10977,4808,hawaiian_l,1
6367,10978,4808,hawaiian_s,1
6368,10979,4809,five_cheese_l,1
6369,10980,4809,mediterraneo_m,1
6370,10981,4809,mexicana_l,1
6371,10982,4809,peppr_salami_l,1
6372,10988,4812,pepperoni_s,1
6373,10989,4813,the_greek_l,1
6374,10990,4814,mediterraneo_l,1
6375,10991,4815,bbq_ckn_l,1
6376,10992,4815,ital_veggie_m,1
6377,10993,4816,ital_supr_m,1
6378,10994,4817,ckn_pesto_m,1
6379,10995,4817,mediterraneo_m,1
6380,11003,4822,classic_dlx_l,1
6381,11004,4822,sicilian_l,1
6382,11005,4822,soppressata_l,1
6383,11006,4822,soppressata_m,1
6384,11015,4828,bbq_ckn_l,1
6385,11018,4830,cali_ckn_l,1
6386,11019,4830,classic_dlx_l,1
6387,11020,4830,spicy_ital_m,1
6388,11021,4831,ckn_alfredo_l,1
6389,11022,4832,peppr_salami_m,1
6390,11023,4833,ital_veggie_s,1
6391,11024,4834,ckn_alfredo_m,1
6392,11040,4837,bbq_ckn_m,1
6393,11041,4837,sicilian_s,1
6394,11050,4839,peppr_salami_s,1
6395,11053,4841,four_cheese_l,1
6396,11054,4841,napolitana_l,1
6397,11055,4841,pep_msh_pep_l,1
6398,11056,4841,prsc_argla_m,1
6399,11057,4841,spinach_fet_l,1
6400,11058,4841,spinach_supr_s,1
6401,11059,4842,peppr_salami_l,1
6402,11060,4843,hawaiian_m,1
6403,11061,4843,sicilian_m,1
6404,11062,4844,ital_supr_m,1
6405,11063,4845,pepperoni_m,1
6406,11064,4845,southw_ckn_l,1
6407,11070,4848,five_cheese_l,1
6408,11072,4850,bbq_ckn_l,1
6409,11073,4850,ckn_pesto_l,1
6410,11074,4850,classic_dlx_s,1
6411,11075,4850,sicilian_m,1
6412,11076,4851,green_garden_s,1
6413,11077,4852,calabrese_s,1
6414,11082,4856,spicy_ital_l,1
6415,11087,4858,ital_cpcllo_l,1
6416,11088,4858,prsc_argla_s,1
6417,11089,4859,ckn_alfredo_l,1
6418,11090,4859,classic_dlx_l,1
6419,11091,4859,southw_ckn_m,1
6420,11094,4861,bbq_ckn_m,1
6421,11095,4861,peppr_salami_m,1
6422,11096,4862,pep_msh_pep_m,1
6423,11101,4865,soppressata_l,1
6424,11102,4865,veggie_veg_l,1
6425,11103,4866,hawaiian_l,1
6426,11104,4866,peppr_salami_l,1
6427,11106,4868,ckn_alfredo_m,1
6428,11107,4868,napolitana_m,1
6429,11112,4871,cali_ckn_l,2
6430,11113,4871,ital_cpcllo_s,1
6431,11114,4871,mexicana_s,1
6432,11117,4873,southw_ckn_m,1
6433,11118,4874,thai_ckn_l,1
6434,11119,4875,big_meat_s,1
6435,11120,4875,calabrese_s,1
6436,11121,4875,pepperoni_l,1
6437,11122,4876,southw_ckn_l,1
6438,11125,4878,prsc_argla_s,1
6439,11126,4879,big_meat_s,1
6440,11127,4879,five_cheese_l,1
6441,11128,4880,hawaiian_m,1
6442,11129,4880,mexicana_l,2
6443,11130,4881,big_meat_s,1
6444,11131,4881,southw_ckn_l,1
6445,11132,4881,spinach_fet_m,1
6446,11133,4881,thai_ckn_l,1
6447,11134,4882,cali_ckn_s,1
6448,11135,4883,peppr_salami_l,1
6449,11138,4886,four_cheese_l,1
6450,11139,4886,peppr_salami_l,1
6451,11140,4887,big_meat_s,1
6452,11141,4887,southw_ckn_l,1
6453,11142,4887,veggie_veg_m,1
6454,11144,4889,bbq_ckn_l,1
6455,11150,4892,calabrese_l,1
6456,11151,4892,four_cheese_m,1
6457,11152,4892,hawaiian_s,1
6458,11163,4895,ital_supr_l,1
6459,11166,4898,southw_ckn_l,1
6460,11167,4899,hawaiian_s,1
6461,11168,4899,pepperoni_m,1
6462,11169,4900,spicy_ital_m,1
