,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
716758,1.225110562541727,0.0590810724365489,0.5798546785414211,0.0,0.0,1.0,1.0,0.0
406904,5.2237321997053305,0.8958019880423523,0.3686370309471495,1.0,0.0,0.0,1.0,0.0
230905,79.32801614017183,3.6566778961425546,2.842987032642254,1.0,0.0,0.0,1.0,0.0
110685,90.2457881825904,2.0585869333524123,0.7177564488827692,1.0,1.0,0.0,1.0,0.0
36077,2.0462549061541555,0.5793136436416242,2.0740910275975155,1.0,0.0,0.0,0.0,0.0
421429,12.537506915760028,3.2971145829470307,0.3120042487612631,1.0,0.0,0.0,0.0,0.0
850316,5.699639712801665,1.9747899087679692,1.7276384729366845,1.0,0.0,0.0,1.0,0.0
144040,1.5713797088390593,9.52972242492188,3.3644088934637604,0.0,0.0,0.0,1.0,0.0
260759,8.028978806727988,34.52469844857629,1.6934075153160812,1.0,0.0,0.0,0.0,0.0
297155,37.10020166374675,6.7057684648635085,1.403009650520458,1.0,0.0,0.0,0.0,0.0
364891,30.231761494408342,1.015647907156711,4.085080723906714,1.0,0.0,0.0,1.0,1.0
843180,8.620294549495368,1.36312034843256,0.7885198034266265,1.0,0.0,0.0,0.0,0.0
278121,2.6742068407464226,0.2812584833593752,0.5265763171810707,1.0,1.0,0.0,1.0,0.0
217492,2.14393517488417,12.71597327637075,7.919160368202899,1.0,1.0,0.0,1.0,1.0
556856,5.636490874648992,0.0578968896292209,1.3333490032340156,1.0,0.0,0.0,1.0,0.0
289547,1.1754740449092882,0.6391814961814714,5.476543297094973,0.0,0.0,0.0,1.0,1.0
375452,7.587314310839515,1.049995644405373,6.1042600819399695,1.0,1.0,0.0,1.0,1.0
286663,49.201930603523536,0.7579645722713693,6.210617942474057,1.0,0.0,0.0,1.0,1.0
223847,1.8595846673023253,2.082826562994184,0.7807446174360895,0.0,0.0,0.0,1.0,0.0
691923,2.304386018790806,0.7833853325573716,1.8488175243769545,1.0,1.0,0.0,1.0,0.0
486418,128.72880293020316,21.914842579414117,0.8179614900327334,1.0,0.0,0.0,0.0,0.0
356847,101.22254949154136,1.5305607390774216,0.2457785556633581,1.0,1.0,0.0,0.0,0.0
536729,1.643863495979096,0.3111345122955574,0.6291468299448401,0.0,0.0,0.0,1.0,0.0
697767,2.989010698739427,0.2443891393708791,0.1179371484021013,1.0,1.0,0.0,1.0,0.0
650260,6.7294894944021575,0.4887128786708902,1.3177178564458163,1.0,1.0,0.0,1.0,0.0
85306,20.25287265385524,3.040669355257114,0.0356284813541858,1.0,1.0,0.0,0.0,0.0
201539,104.36891266814638,0.179651398849847,0.903870745264803,1.0,0.0,0.0,1.0,1.0
964375,5.840568361446904,0.1404506198503843,5.21454773685371,1.0,0.0,0.0,1.0,1.0
654979,6.694980222077308,3.2596050756603105,0.1869029444807372,1.0,0.0,0.0,0.0,0.0
234130,15.800688194442166,24.93878235485496,3.053872460917598,1.0,0.0,0.0,1.0,0.0
813374,4.308083293721406,0.0881371378272095,0.6427571508896637,1.0,0.0,0.0,1.0,0.0
942010,52.82683893520304,1.4859829014887245,1.7866363797269669,1.0,0.0,0.0,0.0,0.0
578098,22.195706600893345,1.2399157884456116,0.1750081009606718,1.0,0.0,0.0,1.0,0.0
18555,14.644340103909302,2.786558001008205,0.9923092594719763,1.0,0.0,1.0,1.0,0.0
190824,19.15679205254598,4.026190553893867,2.0718191674241067,1.0,0.0,0.0,1.0,0.0
836180,2.82192841103905,2.317562513431336,3.217837206952649,1.0,0.0,0.0,1.0,0.0
235251,6.679138963458686,0.6632965130345522,1.0721044125331245,1.0,1.0,0.0,0.0,0.0
657110,3.998667996354609,0.8798998981373569,4.15418712636321,1.0,0.0,0.0,1.0,1.0
312422,37.00588401590242,1.1822165483136908,0.3788117492746194,1.0,0.0,0.0,1.0,0.0
482235,78.66438037306804,2.061860197115856,0.4028055146762203,1.0,1.0,0.0,1.0,0.0
41115,5.741109228082036,1.1826486972836812,5.06881488106917,1.0,1.0,0.0,0.0,0.0
232088,12.926868950809654,1.363198944407496,0.952605155530367,1.0,1.0,0.0,0.0,0.0
639479,7.907330227716715,4.356915515777969,5.0562711317180185,1.0,0.0,0.0,1.0,1.0
852424,15.404788361677952,0.3565851665642546,0.4020102019864515,1.0,0.0,0.0,1.0,0.0
419654,17.036521128577544,0.0700780399095871,2.3934219703599897,1.0,0.0,1.0,0.0,0.0
124267,26.61330454188482,0.482554650698935,5.792289097062199,1.0,1.0,0.0,1.0,1.0
696141,1.834589665691477,7.85671523137384,0.91329098545077,0.0,0.0,0.0,1.0,0.0
887930,6.241283001757419,0.2313186464561874,3.9883794323324535,1.0,1.0,0.0,1.0,0.0
384837,11.3986173213497,0.40843085032433,0.4393211637500384,1.0,0.0,0.0,1.0,0.0
253672,37.336013684417466,0.0149945260233055,0.6812485660687247,1.0,0.0,0.0,0.0,0.0
138651,28.847333486878178,0.0937527421299845,0.1135771287938251,1.0,1.0,0.0,0.0,0.0
961261,5.158619089856924,7.326265266298336,0.6604979451028239,1.0,0.0,0.0,0.0,0.0
847474,1.1545181299869005,0.1793738446807347,1.6832541498597544,0.0,0.0,0.0,0.0,0.0
944124,10.856638338127494,1.128115637714018,1.3151932292672444,1.0,0.0,0.0,1.0,0.0
715431,232.7282133215521,0.627749535479083,0.8582078837356688,1.0,0.0,0.0,1.0,1.0
147822,9.197581671178064,1.314296315977061,0.4592129576820331,1.0,1.0,0.0,1.0,0.0
928219,4.821427207827684,0.2676454053404536,1.6557645168960502,1.0,0.0,0.0,0.0,0.0
951695,3.0660108870098903,228.9835835193393,2.5783945359763485,1.0,1.0,0.0,0.0,0.0
437276,40.004723268086025,0.0113794989246925,0.5618419544712271,1.0,1.0,0.0,1.0,0.0
668798,9.446498951539024,0.6288957787569618,0.7075047057224073,1.0,0.0,0.0,1.0,0.0
164918,18.7128690225617,5.955655808222818,0.968082387951779,1.0,0.0,1.0,1.0,0.0
136855,24.490435576934317,0.0208549108392561,1.1416772609281058,1.0,0.0,0.0,1.0,0.0
87283,4.44849815855141,2.108042111100467,6.850841647600959,1.0,0.0,1.0,0.0,0.0
923046,116.69575546622848,0.1381405897091599,0.4870356671761104,1.0,0.0,1.0,0.0,0.0
967272,2.836323200696377,0.4655094631464304,2.0328528601109874,1.0,0.0,0.0,1.0,0.0
820312,101.65394893279532,5.025271022094427,1.0937544150118703,1.0,0.0,0.0,1.0,1.0
486812,0.4290774092076804,0.8467869693282621,1.76258827067191,0.0,0.0,1.0,1.0,0.0
413197,32.6025529906361,1.843230620808998,2.92839042175824,1.0,0.0,0.0,0.0,0.0
52499,15.613253311275097,0.0821311252290279,0.1887139176500936,1.0,0.0,0.0,1.0,0.0
495455,4.254795933542978,1.2054257938352095,0.2074496948295654,1.0,1.0,0.0,1.0,0.0
336192,9.389802326168166,0.8823190957179139,2.790011437386378,1.0,0.0,0.0,0.0,0.0
141709,1.093003015619768,0.8881084773124234,3.1046003600320358,0.0,0.0,0.0,1.0,0.0
402577,19.26207481573738,7.020540214343469,3.497358231286245,1.0,1.0,1.0,1.0,0.0
784248,4.588239761358414,4.886553306340557,0.515490555480114,1.0,0.0,0.0,1.0,0.0
190574,15.44540897672634,1.4393142975459698,1.290062000446364,1.0,1.0,0.0,1.0,0.0
870636,12.541922882310685,2.242381236917076,0.2388499747020228,1.0,0.0,0.0,1.0,0.0
566797,51.659430865367824,24.07556349497476,1.6728185756960556,1.0,1.0,0.0,1.0,0.0
493873,114.1931271205143,0.1823023121262469,0.6047475262875167,1.0,0.0,0.0,1.0,1.0
528460,7.925158130991009,44.94004360242536,0.4468730910309979,1.0,1.0,0.0,1.0,0.0
34109,58.24409208183929,1.5605892485129649,0.8757806366889882,1.0,1.0,0.0,0.0,0.0
347345,57.592268105644855,3.3696352558810463,0.7894610100299848,1.0,0.0,0.0,0.0,0.0
242754,2.8079434100790084,1.1272657866137843,1.2975342110013264,1.0,1.0,0.0,1.0,0.0
679180,149.51489710637128,0.5495521438860279,0.3961716988841829,1.0,1.0,0.0,1.0,0.0
58465,11.704828713068908,0.4908359762964485,0.4099682960561538,1.0,0.0,0.0,1.0,0.0
258096,6.827529399702607,0.842205804394292,1.3491253417994902,1.0,0.0,1.0,0.0,0.0
154624,4.103814272200313,1.168905796713982,1.290674646796574,1.0,0.0,0.0,1.0,0.0
229281,23.714551946358718,0.9675056814553676,0.8750354125354464,1.0,1.0,0.0,1.0,0.0
234316,21.66435028467703,0.301141838216676,1.313753817981659,1.0,1.0,0.0,1.0,0.0
545730,2.362698003787407,13.798732415611696,0.6617030626173545,1.0,1.0,0.0,1.0,0.0
106206,8.616724786712563,0.4260750747087534,0.9819081346654766,1.0,1.0,0.0,1.0,0.0
373234,12.841587784503206,0.0372162447563314,1.455016695817731,1.0,0.0,0.0,1.0,0.0
281250,5.12059775053394,0.369812738174404,0.9209591453406424,1.0,1.0,0.0,1.0,0.0
697248,14.564301062082206,0.1578378226403073,2.213701374013402,1.0,0.0,0.0,1.0,0.0
365241,3.60420765654093,1.165431544472662,0.332410480353049,1.0,0.0,0.0,1.0,0.0
298289,32.23966606265932,4.88632559107378,0.194108250835026,1.0,0.0,0.0,1.0,0.0
26799,9.274927256734868,1.0257005281550726,2.334065644507801,1.0,0.0,0.0,1.0,0.0
9722,6.334861668128231,6.021691951704187,6.613121442993363,1.0,0.0,0.0,1.0,1.0
140633,7.341483994111514,48.86918183343834,7.649341227960137,1.0,0.0,0.0,1.0,1.0
348256,2.4683383968984614,3.677128269374878,0.8407895494298642,1.0,1.0,0.0,1.0,0.0
976257,17.568266024942183,1.8089793663171836,0.8320083145566048,1.0,0.0,0.0,0.0,0.0
576713,4.752651574672908,3.3691036937323044,7.702877759181321,1.0,1.0,0.0,0.0,0.0
662453,21.378737845492232,0.0845447195213316,1.125073415846052,1.0,0.0,0.0,1.0,0.0
142983,6.124942821878758,11.205393920418423,1.9680015295048612,1.0,1.0,0.0,0.0,0.0
356114,37.950933829982525,2.3795213394529995,0.0797496012589457,1.0,0.0,0.0,1.0,0.0
977006,91.05572640663276,0.0321110101067771,3.2556068191512613,1.0,0.0,0.0,1.0,0.0
789952,10.277472827796506,0.0433419440337219,1.293338383216152,1.0,0.0,0.0,1.0,0.0
365171,11.922101886827562,0.0412929453956584,1.47533687928448,1.0,0.0,0.0,1.0,0.0
62482,63.09301369481428,0.5669740785181642,0.4841501315550107,1.0,0.0,0.0,1.0,0.0
106590,8.122195109925217,10.125540985804935,0.358590148046311,1.0,1.0,0.0,0.0,0.0
18910,4.13331429750855,1.1044563082103211,8.078489428644378,1.0,0.0,0.0,0.0,0.0
310881,5.409387879736592,1.844086817180817,4.395503478416986,1.0,0.0,0.0,1.0,1.0
53434,4.429018431102807,1.953274264413696,0.20438338442287,1.0,0.0,0.0,0.0,0.0
81242,0.278031574040188,1.0380220988485085,5.747233029987194,0.0,1.0,0.0,1.0,1.0
423023,214.74837825572635,1.7048558398571003,5.863198987703769,1.0,1.0,0.0,1.0,1.0
324789,12.703407425569337,2.3100646184936133,3.443102074132169,1.0,0.0,1.0,0.0,0.0
227855,4.2463843557593215,3.670160205815421,0.090987729010469,1.0,1.0,0.0,0.0,0.0
166169,6.0632653949349935,0.175487820101798,1.210534830623796,1.0,0.0,0.0,1.0,0.0
559431,5.980692641641245,0.5719748217330368,1.453380540585822,1.0,1.0,0.0,0.0,0.0
445181,37.21311374169068,1.4491238784172953,7.460196002392828,1.0,1.0,0.0,0.0,0.0
889153,186.62627951984405,2.320603580690891,1.4018901417394696,1.0,1.0,1.0,0.0,0.0
620934,1.0301608265565962,5.979809297099285,0.5709364484022099,0.0,0.0,0.0,1.0,0.0
857314,5.767641522267446,1.3779231373179903,4.024445565044337,1.0,0.0,0.0,0.0,0.0
246374,1.8477030379618165,20.93161405978328,0.2146758882851103,0.0,0.0,0.0,0.0,0.0
685073,2.383808389536033,0.7515000246129663,0.4155919395347113,1.0,0.0,1.0,1.0,0.0
931703,6.5894853757973495,0.1863184773515879,1.226495996048472,1.0,0.0,0.0,1.0,0.0
83246,3.9362293071290257,4.244320487464838,2.071409799262293,1.0,1.0,0.0,1.0,0.0
712011,2.7216604631142007,1.0448042614334987,0.6301394137201074,1.0,0.0,0.0,1.0,0.0
190353,14.385526797549918,12.15531818566333,0.7683704847783961,1.0,1.0,0.0,1.0,0.0
160790,19.500897262272368,0.902025404068449,0.8245248394663026,1.0,0.0,0.0,1.0,0.0
837526,36.5775494386652,0.5655883995154355,0.5179540168909925,1.0,0.0,0.0,0.0,0.0
962858,82.92515921952825,1.387602018890291,8.7534074135029,1.0,1.0,0.0,1.0,1.0
4422,17.96573563560974,1.291861800113054,0.9163281480888014,1.0,0.0,0.0,1.0,0.0
830904,51.27025699592715,0.6825662441225985,2.5683279541486344,1.0,1.0,0.0,0.0,0.0
83244,1.9957573058889184,51.74183062037761,0.5076102266666067,1.0,1.0,0.0,0.0,0.0
225621,27.456752725554864,0.1113662668835691,2.47622157348434,1.0,1.0,0.0,0.0,0.0
84200,7.747897397921402,0.6222192459055716,1.0688067179047085,1.0,0.0,1.0,0.0,0.0
802198,54.10809866253605,0.1605947221069507,0.1978057187529452,1.0,0.0,1.0,1.0,0.0
220781,8.765530454414648,0.7567187283412411,2.6428838520446134,1.0,0.0,1.0,1.0,0.0
215660,36.37201600475016,5.109556801468862,0.1749965122768025,1.0,0.0,0.0,0.0,0.0
573188,9.03608220183994,0.5485361191664594,1.7833983490228733,1.0,0.0,0.0,0.0,0.0
816546,4.8423187340436975,1.740035387133373,1.8956857329464725,1.0,0.0,0.0,1.0,0.0
30239,5.893999739729588,2.1582822639852126,0.3781249830861483,1.0,0.0,0.0,1.0,0.0
647153,4.8297342286420655,0.4573836484456777,2.805456997843694,1.0,0.0,1.0,0.0,0.0
217,5.376921586181484,0.2103563708677496,0.808983053057841,1.0,1.0,0.0,0.0,0.0
847487,48.54982508548269,0.22331019521385,1.99559992902452,1.0,0.0,0.0,1.0,0.0
818226,35.333656199854865,0.2670727917673992,0.8588049361552237,1.0,0.0,0.0,1.0,0.0
846565,1.0672260884730091,0.0841462050589086,2.682536826219569,0.0,1.0,0.0,0.0,0.0
895661,26.322638271670524,0.0263442038523751,0.23030374413914,1.0,0.0,0.0,0.0,0.0
52172,20.28201473040644,2.366361297909114,0.1353382015641772,1.0,0.0,0.0,1.0,0.0
758858,32.419796628281624,0.5584803260662949,1.7137268003096249,1.0,1.0,0.0,1.0,0.0
337739,2.815271047465375,128.38184216059554,3.1447626948026515,1.0,0.0,0.0,1.0,1.0
692440,10.39161998123216,0.4430462403418491,0.3774856151271184,1.0,1.0,0.0,1.0,0.0
429255,14.635194642875842,4.839944647677775,0.847574029997757,1.0,0.0,1.0,1.0,0.0
872325,0.8500542589609045,23.56155097237316,1.516690618917938,0.0,0.0,0.0,1.0,0.0
222445,15.942976930171891,0.5941818820654913,1.4477736958069305,1.0,0.0,0.0,1.0,0.0
310553,0.6606558825985366,0.0207593141921781,3.2538469850068434,0.0,0.0,0.0,1.0,0.0
372848,4.838630220140741,0.0930214342481972,2.116792784197498,1.0,1.0,0.0,1.0,0.0
752888,33.9623929717066,1.892863975661342,1.2457933914865318,1.0,0.0,0.0,1.0,0.0
339845,3.942374740988659,0.0324758873560294,0.6882549539866141,1.0,1.0,0.0,1.0,0.0
430108,10.81145126603228,0.1102918693813801,0.3596146969881771,1.0,1.0,0.0,1.0,0.0
437696,13.304310266312337,12.711325380273792,0.3872747175358297,1.0,0.0,0.0,1.0,0.0
232276,58.33575901690342,2.2506672137247588,0.5403460249385996,1.0,0.0,0.0,1.0,0.0
562374,1.7931233108859266,0.0558425544786946,3.787487839073622,0.0,1.0,0.0,1.0,0.0
407018,15.333398289127173,0.3421951353325629,0.8871974423921033,1.0,1.0,0.0,0.0,0.0
334019,8.073790540971205,2.528848115683278,4.414027468920238,1.0,0.0,0.0,1.0,1.0
52876,5.718649782465634,2.5432383950995527,0.7501937497958339,1.0,0.0,1.0,0.0,0.0
796212,0.993065597173606,1.929233004288588,0.3547524407560294,0.0,0.0,0.0,0.0,0.0
474297,20.076827803724445,10.765496220316033,1.7052768047597475,1.0,0.0,0.0,1.0,0.0
531690,5.159188538592528,0.3112446661759773,1.1099930975524896,1.0,1.0,0.0,1.0,0.0
230738,14.32702270653963,18.358008860892536,6.279088440797544,1.0,1.0,0.0,1.0,1.0
784053,20.421889864544653,3.1051731131328046,0.6873917221278243,1.0,0.0,0.0,0.0,0.0
43922,36.83001209544079,0.1930899673148841,0.0845963496704093,1.0,0.0,0.0,1.0,0.0
240188,1.2382233932082107,8.595650579515524,1.3200016248994106,0.0,1.0,0.0,1.0,0.0
481774,96.41677233444922,1.5040234024631394,0.6099382416995814,1.0,0.0,0.0,1.0,0.0
427872,10.207645060366143,0.5075163985562234,3.0844245310235965,1.0,0.0,0.0,0.0,0.0
279250,7.353889770875291,4.438091537865578,0.0538648351668979,1.0,0.0,0.0,0.0,0.0
574801,51.760526787379845,0.9704372792629318,0.7282922578393377,1.0,1.0,1.0,0.0,0.0
127421,16.032406882725745,1.6994588883275894,1.4496378336761586,1.0,1.0,0.0,0.0,0.0
634792,14.168398986904682,4.578161070645191,10.25075396708452,1.0,1.0,1.0,1.0,0.0
929970,12.099658487448288,0.2348498241032365,0.4172810350975731,1.0,1.0,1.0,1.0,0.0
513158,10.98429563459158,4.654698765384836,1.5283008902117206,1.0,1.0,0.0,1.0,0.0
61349,7.348758001288572,3.9000493689795257,0.307215974832944,1.0,1.0,0.0,0.0,0.0
463026,3.2498342657784254,2.669523754870877,8.351342525500321,1.0,0.0,0.0,0.0,0.0
464948,68.08574099255235,8.414725121578053,1.656392045505776,1.0,1.0,0.0,1.0,0.0
411354,4.887732736654011,0.1544717875211424,1.1311075942768605,1.0,1.0,0.0,1.0,0.0
35600,12.25309271023747,10.0034941102321,0.2074643160794918,1.0,1.0,0.0,1.0,0.0
205513,6.64421889896249,3.6108064047128265,0.2074146434243054,1.0,0.0,0.0,1.0,0.0
716379,0.326429576143297,6.728889685746252,1.154749406566152,0.0,0.0,0.0,1.0,0.0
250614,1.219848088207783,28.417716104745512,10.713745628674207,0.0,0.0,0.0,1.0,1.0
919938,2.7082156334922582,0.5607588745063518,5.189269916429365,1.0,0.0,0.0,0.0,0.0
331630,3.300897979273054,0.0588516524554492,3.4877863181808104,1.0,0.0,1.0,0.0,0.0
785264,22.537423290843822,3.460199505833002,2.2260694844073465,1.0,0.0,0.0,1.0,0.0
396306,3.4423493389081994,0.4243635257783976,3.4854296453259432,1.0,1.0,0.0,1.0,0.0
91787,11.1119900129626,0.6250428260575214,1.3694408055807294,1.0,0.0,0.0,1.0,0.0
912939,11.60477048894096,32.74676775148476,1.6658947576515686,1.0,0.0,0.0,0.0,0.0
280710,1.42389921187324,0.5903990831083419,1.1547611182130393,0.0,1.0,0.0,1.0,0.0
884915,4.392824350338618,0.9763378518266612,0.3696482702422958,1.0,0.0,0.0,1.0,0.0
827310,1.7964719159583151,0.3872556231356731,1.919889723857948,0.0,1.0,0.0,1.0,0.0
759615,4.556371126374447,3.9029104084134176,0.7877855905822594,1.0,1.0,0.0,0.0,0.0
238699,16.433655068628326,10.08936381830149,0.2421503698840217,1.0,0.0,0.0,0.0,0.0
549532,2.140903150207345,0.1303447156128377,1.9681608117866485,1.0,1.0,0.0,1.0,0.0
49166,1.2231089697485769,2.0207323979389344,2.039266623967381,0.0,1.0,0.0,1.0,0.0
154168,7.797297499146294,11.081677091289636,1.24875114495898,1.0,0.0,0.0,1.0,0.0
837461,25.874440138390224,0.4859337312135013,1.009270953920267,1.0,0.0,0.0,0.0,0.0
389126,2.307275392184492,0.2067306402889692,0.7753747028615028,1.0,0.0,0.0,0.0,0.0
76676,79.97215302954754,5.664941080447805,0.410785905130424,1.0,0.0,0.0,1.0,0.0
358183,0.7526321117297614,1.360942370403891,11.623182150770695,0.0,0.0,0.0,1.0,1.0
52667,9.88489709819854,0.3916394080038675,1.370405111070296,1.0,1.0,0.0,0.0,0.0
578349,0.9832871024041387,0.4739883498237534,0.1606908449039431,0.0,0.0,0.0,0.0,0.0
483488,46.4601263115725,0.8120841553474295,0.5357112732562204,1.0,0.0,0.0,1.0,0.0
996367,18.46404290238371,17.50302492134856,0.0651375520896235,1.0,1.0,1.0,1.0,0.0
278692,68.50807531758144,9.08591051043908,0.6752024185490271,1.0,1.0,0.0,0.0,0.0
186289,1.7958338510289975,0.0266746438438265,0.0983326614325437,0.0,1.0,0.0,0.0,0.0
950708,4.018135557676084,0.3647299506557728,0.3570802016199091,1.0,0.0,0.0,1.0,0.0
916533,78.13096973421689,3.645692523122983,0.4652386915336393,1.0,0.0,0.0,0.0,0.0
246400,1.3415383568760504,2.779063226069161,1.9566373436488715,0.0,1.0,0.0,1.0,0.0
598672,8.089852046708328,1.0702386200926606,3.430323784559703,1.0,0.0,0.0,1.0,0.0
35376,7.985300507632249,0.0483210966215186,2.103977006575857,1.0,0.0,0.0,1.0,0.0
30333,131.80964468171894,0.167612967668212,1.014552345046236,1.0,0.0,0.0,1.0,1.0
92168,10.649676850887143,0.1025257194710478,11.304445589873344,1.0,0.0,0.0,1.0,1.0
169881,3.657055029626553,21.368185543615454,3.333305072227371,1.0,0.0,0.0,0.0,0.0
438881,33.87881115518826,1.6012508198321502,0.388155534250679,1.0,1.0,0.0,1.0,0.0
919063,3.116870948892563,19.96234586570332,0.1639456830139417,1.0,0.0,0.0,1.0,0.0
524713,2.1451684546466714,0.2384801550187704,1.231585473279987,1.0,1.0,1.0,1.0,0.0
234229,2.018225667119427,25.67640308961026,0.2202578482080235,1.0,0.0,0.0,1.0,0.0
74330,1.329534981438787,27.148855601444357,0.6827913429436008,0.0,1.0,0.0,1.0,0.0
207820,6.354033366309884,0.2067663628005626,0.2344627956670901,1.0,1.0,0.0,1.0,0.0
45003,9.161465092688216,1.6993116470410137,1.7927982367924258,1.0,0.0,0.0,1.0,0.0
454836,24.727110120470545,2.4453813509848183,0.3539173335700524,1.0,1.0,0.0,0.0,0.0
317798,49.24404969186406,3.247744101251347,1.0079716341038214,1.0,1.0,0.0,1.0,0.0
152370,5.417696012220381,2.002929870363561,0.1894564868616215,1.0,1.0,0.0,1.0,0.0
90259,4.53246111530088,0.5458746380599321,0.1803378551191176,1.0,0.0,0.0,0.0,0.0
892014,173.4371359487558,1.8375508793061768,0.2617749296553242,1.0,1.0,0.0,1.0,0.0
103554,32.10259285108561,45.59620491980749,2.709698972635515,1.0,1.0,0.0,1.0,0.0
177826,10.723351482024556,2.65520831912473,1.6425856220632589,1.0,1.0,1.0,1.0,0.0
225107,7.756843161251689,14.90506413516862,0.9983168812964364,1.0,1.0,0.0,1.0,0.0
948240,18.384366531792956,0.1651876026667927,0.9794301056066456,1.0,0.0,0.0,0.0,0.0
305089,35.67630265992121,0.4306088657874319,2.257456581715481,1.0,0.0,0.0,1.0,0.0
247189,17.197664073035565,3.291272261697056,0.1908601587111245,1.0,1.0,0.0,1.0,0.0
913741,144.7780959802034,1.5513833562301635,0.4837615758182225,1.0,0.0,0.0,1.0,1.0
93284,7.120805299170471,0.4212402471531287,0.6865089907202405,1.0,1.0,0.0,0.0,0.0
674680,11.634843886321512,1.1218574141190432,2.7096945657671534,1.0,1.0,0.0,1.0,0.0
732386,149.12009087901262,0.8997716318818709,2.595391972437517,1.0,0.0,0.0,0.0,0.0
777698,9.837641047899734,7.389615203544464,0.3830624944197519,1.0,0.0,1.0,1.0,0.0
722182,8.070288866877537,2.8363032645409687,0.4865240973050101,1.0,0.0,0.0,1.0,0.0
670485,30.71071701557695,0.2379218737371476,22.62689224526178,1.0,1.0,0.0,1.0,1.0
231218,18.05123812458567,0.1534260107754479,0.0430554672009537,1.0,1.0,0.0,1.0,0.0
853498,5.431960438122784,11.96853780318439,1.4350530964279598,1.0,1.0,0.0,1.0,0.0
486782,18.924581845269515,3.333652081743608,0.322902613428226,1.0,0.0,0.0,0.0,0.0
327483,9.798507874813623,0.3713401033902187,8.280042340831594,1.0,0.0,0.0,0.0,0.0
975956,5.328457874260306,5.725765849140381,1.3128791102833657,1.0,0.0,0.0,1.0,0.0
738429,2.794794752066769,0.3104023659896665,0.7112590700435305,1.0,0.0,0.0,1.0,0.0
804650,18.90216952935033,0.0298245861527309,0.5121139268660468,1.0,0.0,0.0,0.0,0.0
732791,24.443343182026243,2.8579159290464218,1.3162577815610517,1.0,1.0,0.0,0.0,0.0
58824,16.287253288772998,6.991676026135179,0.7561708688899815,1.0,1.0,0.0,1.0,0.0
762137,55.69692137306415,0.5347580962193393,0.7839429289083371,1.0,1.0,0.0,1.0,0.0
163069,7.233753413085607,4.55860335423589,21.308876950808664,1.0,1.0,0.0,1.0,1.0
612287,5.279650802751942,0.655923094725065,1.911700401253488,1.0,1.0,1.0,1.0,0.0
705324,20.699802599384167,4.9392062977644455,0.8619976605149718,1.0,0.0,0.0,0.0,0.0
526077,52.47182460111864,6.176538604597885,0.421706911043218,1.0,0.0,0.0,1.0,0.0
388316,39.24283696566569,0.6781344770799791,0.2617462735689285,1.0,0.0,0.0,0.0,0.0
427162,1.5420845468641018,48.84072760729319,1.40553208459312,0.0,0.0,0.0,1.0,0.0
5111,52.95070221769458,2.658643165427485,1.842779717165972,1.0,0.0,0.0,0.0,0.0
613281,11.077164178290536,0.0469725943655284,2.495660443738639,1.0,0.0,0.0,0.0,0.0
271210,1.163870979218555,2.8929475821537958,1.5082183801228226,0.0,0.0,0.0,1.0,0.0
66716,3.832885420531931,0.6730869326782567,0.6645285348284624,1.0,1.0,0.0,1.0,0.0
82157,3.967429030458218,0.0508684787112412,3.840226128072651,1.0,0.0,0.0,0.0,0.0
686176,3.0692256309886816,2.872863897797908,1.212124991991703,1.0,0.0,0.0,0.0,0.0
621274,167.0598959975703,1.1272740625308817,1.5198878952172956,1.0,0.0,0.0,0.0,0.0
73200,29.51661618759812,1.4709341404350147,2.723372027735503,1.0,1.0,0.0,0.0,0.0
371025,3.191683826291445,3.230872535506266,0.1436036065422505,1.0,0.0,0.0,0.0,0.0
15923,7.00585437138497,7.409139565525007,0.4530647366125094,1.0,0.0,0.0,1.0,0.0
249462,6.621629154769122,27.647812918905096,0.2403540800624696,1.0,0.0,0.0,0.0,0.0
521792,3.191778509179496,9.92671163244666,3.2271905825173706,1.0,1.0,0.0,0.0,0.0
446992,121.11401597119044,34.37535880253606,5.918377517800262,1.0,0.0,0.0,1.0,1.0
639988,38.9373084897736,0.1725086331184112,0.0405673758744153,1.0,0.0,1.0,1.0,0.0
652811,3.5046085868131613,0.1697733185095574,1.3473219805252818,1.0,0.0,0.0,1.0,0.0
175494,5.969581535769278,4.795047159216303,1.909899384219767,1.0,0.0,1.0,1.0,0.0
564105,6.060128600546975,0.1544923437876073,0.3196684936099147,1.0,0.0,0.0,0.0,0.0
674161,1.4942435445977933,1.890219404708617,1.9663179596883809,0.0,1.0,0.0,1.0,0.0
894140,60.0862327325868,0.0123253037798533,0.2268615406787412,1.0,1.0,0.0,0.0,0.0
199629,2.0238175326806624,1.48333166166403,0.3917834803190583,1.0,0.0,0.0,1.0,0.0
896763,13.476786472912544,0.0094751395704679,1.5162476766749329,1.0,0.0,0.0,1.0,0.0
763611,4.409385701533149,0.8588554099014949,1.292509943623907,1.0,0.0,0.0,1.0,0.0
37451,51.83362673674827,0.0970944194896748,3.6501746386839526,1.0,0.0,0.0,0.0,0.0
352248,33.93302331161004,0.7038995892422071,1.101045006517198,1.0,1.0,0.0,1.0,0.0
176082,27.938338593231617,0.5000660064912327,7.798658206118166,1.0,0.0,1.0,1.0,0.0
911624,4.456872531575716,0.564410428140633,0.1534281841250529,1.0,0.0,1.0,0.0,0.0
