,order_id,date,time
2217,3852,2015-03-06,17:27:18
2218,3853,2015-03-06,17:46:48
2219,3854,2015-03-06,18:00:49
2220,3855,2015-03-06,18:08:43
2221,3856,2015-03-06,18:15:58
2222,3858,2015-03-06,18:42:52
2223,3859,2015-03-06,18:48:17
2224,3861,2015-03-06,19:15:15
2225,3862,2015-03-06,19:18:42
2226,3863,2015-03-06,19:50:37
2227,3864,2015-03-06,19:57:15
2228,3865,2015-03-06,19:58:48
2229,3866,2015-03-06,20:01:26
2230,3870,2015-03-06,20:34:43
2231,3873,2015-03-06,21:22:02
2232,3875,2015-03-06,21:28:27
2233,3882,2015-03-07,11:47:47
2234,3883,2015-03-07,11:48:30
2235,3886,2015-03-07,12:23:20
2236,3888,2015-03-07,12:52:11
2237,3890,2015-03-07,14:01:23
2238,3891,2015-03-07,14:42:35
2239,3893,2015-03-07,15:06:30
2240,3894,2015-03-07,15:35:59
2241,3895,2015-03-07,16:08:09
2242,3896,2015-03-07,16:09:05
2243,3898,2015-03-07,16:15:17
2244,3899,2015-03-07,16:21:06
2245,3900,2015-03-07,16:26:19
2246,3901,2015-03-07,16:34:59
2247,3902,2015-03-07,17:01:11
2248,3903,2015-03-07,17:18:44
2249,3904,2015-03-07,17:22:07
2250,3906,2015-03-07,17:42:03
2251,3908,2015-03-07,18:17:47
2252,3909,2015-03-07,18:23:27
2253,3910,2015-03-07,18:30:46
2254,3911,2015-03-07,18:41:26
2255,3912,2015-03-07,18:43:59
2256,3913,2015-03-07,18:45:53
2257,3915,2015-03-07,19:12:55
2258,3917,2015-03-07,19:31:49
2259,3918,2015-03-07,19:40:59
2260,3919,2015-03-07,19:48:54
2261,3920,2015-03-07,19:49:06
2262,3921,2015-03-07,20:10:19
2263,3922,2015-03-07,20:12:39
2264,3923,2015-03-07,20:22:59
2265,3925,2015-03-07,20:39:45
2266,3927,2015-03-07,20:57:08
2267,3928,2015-03-07,21:01:55
2268,3929,2015-03-07,21:13:37
2269,3930,2015-03-07,21:16:27
2270,3932,2015-03-07,21:49:12
2271,3933,2015-03-07,22:18:41
2272,3934,2015-03-07,22:31:24
2273,3936,2015-03-07,22:59:17
2274,3937,2015-03-07,23:02:35
2275,3940,2015-03-08,12:29:28
2276,3942,2015-03-08,12:34:14
2277,3943,2015-03-08,12:37:23
2278,3944,2015-03-08,12:58:48
2279,3945,2015-03-08,13:08:44
2280,3947,2015-03-08,13:18:56
2281,3948,2015-03-08,13:25:26
2282,3950,2015-03-08,13:43:32
2283,3952,2015-03-08,14:14:42
2284,3954,2015-03-08,14:38:40
2285,3956,2015-03-08,14:53:46
2286,3963,2015-03-08,15:59:35
2287,3965,2015-03-08,16:26:39
2288,3966,2015-03-08,16:32:58
2289,3968,2015-03-08,16:55:44
2290,3970,2015-03-08,17:07:58
2291,3971,2015-03-08,17:13:18
2292,3973,2015-03-08,17:34:55
2293,3974,2015-03-08,17:41:34
2294,3975,2015-03-08,17:46:49
2295,3976,2015-03-08,17:51:53
2296,3977,2015-03-08,17:52:16
2297,3978,2015-03-08,17:55:21
2298,3979,2015-03-08,18:11:37
2299,3981,2015-03-08,18:19:19
2300,3984,2015-03-08,18:28:07
2301,3987,2015-03-08,18:33:21
2302,3989,2015-03-08,19:53:16
2303,3992,2015-03-08,20:14:02
2304,3993,2015-03-08,20:29:17
2305,3994,2015-03-08,20:30:09
2306,3995,2015-03-08,20:47:41
2307,3998,2015-03-08,21:36:47
2308,3999,2015-03-08,21:47:00
2309,4000,2015-03-09,11:34:01
2310,4002,2015-03-09,11:46:21
2311,4003,2015-03-09,11:49:50
2312,4004,2015-03-09,11:53:06
2313,4005,2015-03-09,12:40:14
2314,4007,2015-03-09,13:03:46
2315,4008,2015-03-09,13:03:47
2316,4009,2015-03-09,13:06:54
2317,4011,2015-03-09,13:12:55
2318,4012,2015-03-09,13:17:54
2319,4014,2015-03-09,13:39:39
2320,4018,2015-03-09,14:46:33
2321,4019,2015-03-09,14:55:28
2322,4020,2015-03-09,15:30:34
2323,4023,2015-03-09,16:18:37
2324,4026,2015-03-09,16:46:41
2325,4027,2015-03-09,16:50:50
2326,4028,2015-03-09,17:04:08
2327,4032,2015-03-09,17:40:50
2328,4034,2015-03-09,17:48:17
2329,4036,2015-03-09,17:56:04
2330,4037,2015-03-09,18:01:34
2331,4040,2015-03-09,18:31:54
2332,4041,2015-03-09,18:33:34
2333,4044,2015-03-09,18:59:49
2334,4045,2015-03-09,19:07:54
2335,4046,2015-03-09,19:19:40
2336,4047,2015-03-09,19:41:26
2337,4048,2015-03-09,19:42:52
2338,4049,2015-03-09,20:22:42
2339,4052,2015-03-09,20:51:47
2340,4053,2015-03-09,21:23:40
2341,4058,2015-03-10,11:36:03
2342,4061,2015-03-10,12:27:06
2343,4064,2015-03-10,12:39:50
2344,4065,2015-03-10,12:47:09
2345,4067,2015-03-10,12:53:35
2346,4068,2015-03-10,12:56:40
2347,4074,2015-03-10,13:33:17
2348,4075,2015-03-10,13:41:38
2349,4080,2015-03-10,14:38:10
2350,4081,2015-03-10,14:41:40
2351,4082,2015-03-10,14:53:14
2352,4083,2015-03-10,14:53:51
2353,4085,2015-03-10,14:58:08
2354,4086,2015-03-10,15:01:10
2355,4087,2015-03-10,15:42:01
2356,4089,2015-03-10,16:04:11
2357,4090,2015-03-10,16:43:06
2358,4092,2015-03-10,16:49:23
2359,4093,2015-03-10,17:11:16
2360,4098,2015-03-10,18:20:47
2361,4101,2015-03-10,18:42:29
2362,4102,2015-03-10,18:45:32
2363,4103,2015-03-10,19:10:04
2364,4106,2015-03-10,20:08:25
2365,4107,2015-03-10,20:17:32
2366,4108,2015-03-10,20:20:38
2367,4109,2015-03-10,20:45:34
2368,4110,2015-03-10,20:55:20
2369,4111,2015-03-10,21:05:08
2370,4112,2015-03-10,21:23:19
2371,4113,2015-03-10,22:13:47
2372,4117,2015-03-11,12:06:00
2373,4118,2015-03-11,12:10:49
2374,4120,2015-03-11,12:31:01
2375,4122,2015-03-11,12:44:34
2376,4123,2015-03-11,12:53:38
2377,4125,2015-03-11,13:00:09
2378,4127,2015-03-11,13:09:51
2379,4128,2015-03-11,13:20:46
2380,4129,2015-03-11,13:21:18
2381,4132,2015-03-11,13:49:46
2382,4133,2015-03-11,14:05:09
2383,4137,2015-03-11,14:33:39
2384,4139,2015-03-11,14:39:27
2385,4141,2015-03-11,15:22:38
2386,4142,2015-03-11,15:36:22
2387,4146,2015-03-11,16:25:58
2388,4149,2015-03-11,16:43:33
2389,4152,2015-03-11,16:51:16
2390,4153,2015-03-11,17:08:05
2391,4157,2015-03-11,17:29:31
2392,4158,2015-03-11,17:33:30
2393,4159,2015-03-11,17:37:24
2394,4160,2015-03-11,18:17:39
2395,4163,2015-03-11,18:28:15
2396,4168,2015-03-11,19:25:05
2397,4171,2015-03-11,21:35:22
2398,4172,2015-03-11,21:49:42
2399,4174,2015-03-11,22:22:00
2400,4179,2015-03-12,11:56:55
2401,4184,2015-03-12,12:19:43
2402,4185,2015-03-12,12:34:53
2403,4186,2015-03-12,12:38:05
2404,4189,2015-03-12,13:15:42
2405,4193,2015-03-12,14:05:44
2406,4195,2015-03-12,14:47:42
2407,4196,2015-03-12,15:25:24
2408,4200,2015-03-12,15:48:08
2409,4203,2015-03-12,16:06:48
2410,4206,2015-03-12,16:28:16
2411,4207,2015-03-12,16:39:49
2412,4208,2015-03-12,17:00:06
2413,4212,2015-03-12,17:44:49
2414,4213,2015-03-12,18:08:25
2415,4214,2015-03-12,18:09:43
2416,4217,2015-03-12,18:28:33
2417,4220,2015-03-12,18:55:05
2418,4221,2015-03-12,19:07:06
2419,4222,2015-03-12,19:11:01
2420,4223,2015-03-12,19:39:15
2421,4224,2015-03-12,20:19:32
2422,4225,2015-03-12,20:30:07
2423,4226,2015-03-12,20:58:53
2424,4228,2015-03-13,11:21:11
2425,4230,2015-03-13,12:03:46
2426,4232,2015-03-13,12:22:05
2427,4235,2015-03-13,12:43:20
2428,4236,2015-03-13,12:46:50
2429,4238,2015-03-13,12:57:25
2430,4239,2015-03-13,12:58:26
2431,4242,2015-03-13,13:15:50
2432,4244,2015-03-13,13:32:38
2433,4247,2015-03-13,14:34:24
2434,4248,2015-03-13,14:52:08
2435,4251,2015-03-13,15:27:34
2436,4252,2015-03-13,15:31:07
2437,4255,2015-03-13,17:02:19
2438,4256,2015-03-13,17:09:06
2439,4257,2015-03-13,17:15:09
2440,4263,2015-03-13,17:48:06
2441,4264,2015-03-13,17:48:27
2442,4267,2015-03-13,18:07:56
2443,4268,2015-03-13,18:30:51
2444,4269,2015-03-13,18:44:54
2445,4270,2015-03-13,18:48:09
2446,4272,2015-03-13,19:00:06
2447,4273,2015-03-13,19:13:52
2448,4274,2015-03-13,19:24:05
2449,4275,2015-03-13,19:25:15
2450,4276,2015-03-13,19:26:19
2451,4278,2015-03-13,19:32:04
2452,4279,2015-03-13,19:35:26
2453,4280,2015-03-13,19:43:02
2454,4282,2015-03-13,19:48:59
2455,4283,2015-03-13,20:00:35
2456,4285,2015-03-13,20:07:36
2457,4286,2015-03-13,20:09:22
2458,4287,2015-03-13,20:22:24
2459,4291,2015-03-13,20:59:18
2460,4292,2015-03-13,21:02:53
2461,4294,2015-03-13,21:14:47
2462,4296,2015-03-13,21:48:33
2463,4297,2015-03-13,22:06:21
2464,4299,2015-03-14,12:16:45
2465,4300,2015-03-14,12:28:34
2466,4302,2015-03-14,12:47:54
2467,4303,2015-03-14,12:49:45
2468,4304,2015-03-14,12:56:21
2469,4306,2015-03-14,13:16:23
2470,4309,2015-03-14,13:46:13
2471,4313,2015-03-14,14:34:28
2472,4314,2015-03-14,14:37:47
2473,4315,2015-03-14,15:19:31
2474,4316,2015-03-14,15:35:43
2475,4319,2015-03-14,16:10:40
2476,4321,2015-03-14,16:28:24
2477,4322,2015-03-14,16:34:46
2478,4323,2015-03-14,16:38:05
2479,4324,2015-03-14,16:42:00
2480,4329,2015-03-14,17:49:13
2481,4330,2015-03-14,17:50:48
2482,4331,2015-03-14,17:51:53
2483,4332,2015-03-14,18:02:55
2484,4335,2015-03-14,18:38:17
2485,4336,2015-03-14,18:40:57
2486,4337,2015-03-14,18:42:43
2487,4339,2015-03-14,18:44:41
2488,4340,2015-03-14,18:45:37
2489,4341,2015-03-14,19:05:47
2490,4342,2015-03-14,19:43:00
2491,4344,2015-03-14,20:15:55
2492,4345,2015-03-14,20:18:21
2493,4348,2015-03-14,20:37:13
2494,4349,2015-03-14,20:47:01
2495,4350,2015-03-14,21:02:43
2496,4351,2015-03-14,21:05:17
2497,4352,2015-03-14,21:22:53
2498,4353,2015-03-14,21:24:48
2499,4354,2015-03-14,22:23:19
2500,4355,2015-03-15,11:40:06
2501,4357,2015-03-15,11:49:01
2502,4359,2015-03-15,12:42:51
2503,4361,2015-03-15,13:08:26
2504,4363,2015-03-15,13:41:43
2505,4364,2015-03-15,13:43:32
2506,4366,2015-03-15,14:12:24
2507,4367,2015-03-15,14:18:34
2508,4368,2015-03-15,14:29:45
2509,4369,2015-03-15,15:05:40
2510,4370,2015-03-15,15:29:07
2511,4371,2015-03-15,15:42:34
2512,4372,2015-03-15,15:45:56
2513,4374,2015-03-15,15:48:11
2514,4375,2015-03-15,16:00:44
2515,4376,2015-03-15,16:03:18
2516,4377,2015-03-15,16:07:56
2517,4378,2015-03-15,16:12:31
2518,4380,2015-03-15,16:14:57
2519,4381,2015-03-15,16:31:44
2520,4382,2015-03-15,16:33:38
2521,4383,2015-03-15,16:38:07
2522,4384,2015-03-15,16:57:07
2523,4385,2015-03-15,17:13:38
2524,4388,2015-03-15,18:18:55
2525,4389,2015-03-15,18:28:12
2526,4391,2015-03-15,18:35:20
2527,4392,2015-03-15,18:44:40
2528,4395,2015-03-15,19:02:12
2529,4396,2015-03-15,19:37:36
2530,4398,2015-03-15,19:55:56
2531,4402,2015-03-15,21:26:48
2532,4404,2015-03-16,11:18:16
2533,4405,2015-03-16,11:55:19
2534,4406,2015-03-16,12:04:29
2535,4408,2015-03-16,12:11:56
2536,4409,2015-03-16,12:14:11
2537,4410,2015-03-16,12:15:47
2538,4411,2015-03-16,12:16:56
2539,4413,2015-03-16,12:23:40
2540,4415,2015-03-16,12:26:22
2541,4416,2015-03-16,12:33:50
2542,4417,2015-03-16,12:34:38
2543,4421,2015-03-16,13:13:23
2544,4423,2015-03-16,13:25:45
2545,4430,2015-03-16,14:47:48
2546,4431,2015-03-16,14:55:57
2547,4434,2015-03-16,16:01:07
2548,4436,2015-03-16,16:08:15
2549,4438,2015-03-16,16:30:22
2550,4439,2015-03-16,16:47:29
2551,4444,2015-03-16,17:28:55
2552,4445,2015-03-16,17:33:20
2553,4446,2015-03-16,17:35:10
2554,4448,2015-03-16,17:47:46
2555,4451,2015-03-16,18:21:03
2556,4452,2015-03-16,18:25:34
2557,4453,2015-03-16,18:28:00
2558,4454,2015-03-16,18:29:04
2559,4455,2015-03-16,18:30:50
2560,4458,2015-03-16,19:02:27
2561,4459,2015-03-16,19:07:02
2562,4462,2015-03-16,19:17:34
2563,4463,2015-03-16,19:27:52
2564,4464,2015-03-16,19:28:38
2565,4465,2015-03-16,19:47:28
2566,4467,2015-03-16,20:29:39
2567,4468,2015-03-16,21:13:23
2568,4469,2015-03-16,22:47:49
2569,4470,2015-03-17,11:40:42
2570,4475,2015-03-17,12:56:00
2571,4477,2015-03-17,13:03:10
2572,4479,2015-03-17,13:33:20
2573,4480,2015-03-17,13:41:29
2574,4481,2015-03-17,13:46:18
2575,4484,2015-03-17,14:22:39
2576,4485,2015-03-17,14:30:10
2577,4486,2015-03-17,14:32:42
2578,4487,2015-03-17,14:41:19
2579,4488,2015-03-17,14:57:23
2580,4490,2015-03-17,15:35:21
2581,4492,2015-03-17,15:48:20
2582,4493,2015-03-17,16:05:41
2583,4495,2015-03-17,16:09:57
2584,4496,2015-03-17,16:15:33
2585,4497,2015-03-17,16:17:25
2586,4499,2015-03-17,16:33:13
2587,4500,2015-03-17,16:45:03
2588,4501,2015-03-17,16:48:42
2589,4502,2015-03-17,16:50:12
2590,4503,2015-03-17,17:03:36
2591,4507,2015-03-17,17:25:02
2592,4508,2015-03-17,17:27:45
2593,4509,2015-03-17,17:29:30
2594,4510,2015-03-17,17:54:33
2595,4511,2015-03-17,17:57:13
2596,4512,2015-03-17,18:05:39
2597,4514,2015-03-17,18:29:17
2598,4515,2015-03-17,18:35:13
2599,4517,2015-03-17,19:00:53
2600,4518,2015-03-17,19:06:28
2601,4520,2015-03-17,19:18:13
2602,4522,2015-03-17,19:21:11
2603,4525,2015-03-17,19:35:19
2604,4526,2015-03-17,19:37:48
2605,4530,2015-03-17,19:58:25
2606,4532,2015-03-17,20:24:54
2607,4534,2015-03-17,20:45:20
2608,4536,2015-03-17,21:06:40
2609,4539,2015-03-17,21:34:31
2610,4540,2015-03-17,21:58:59
2611,4541,2015-03-18,11:34:26
2612,4542,2015-03-18,11:37:55
2613,4543,2015-03-18,12:06:46
2614,4545,2015-03-18,12:09:38
2615,4549,2015-03-18,12:31:00
2616,4550,2015-03-18,12:45:18
2617,4552,2015-03-18,12:50:24
2618,4553,2015-03-18,12:50:30
2619,4554,2015-03-18,12:53:36
2620,4557,2015-03-18,13:24:33
2621,4559,2015-03-18,13:26:03
2622,4560,2015-03-18,13:33:58
2623,4561,2015-03-18,13:37:16
2624,4563,2015-03-18,14:03:10
2625,4565,2015-03-18,14:22:15
2626,4566,2015-03-18,14:59:13
2627,4567,2015-03-18,15:44:50
2628,4568,2015-03-18,16:19:49
2629,4570,2015-03-18,17:02:20
2630,4573,2015-03-18,17:24:44
2631,4574,2015-03-18,17:27:06
2632,4577,2015-03-18,17:51:20
2633,4578,2015-03-18,17:59:02
2634,4580,2015-03-18,18:11:13
2635,4582,2015-03-18,18:27:57
2636,4583,2015-03-18,18:37:23
2637,4584,2015-03-18,18:55:30
2638,4586,2015-03-18,19:01:59
2639,4587,2015-03-18,19:30:25
2640,4588,2015-03-18,19:43:01
2641,4590,2015-03-18,20:03:05
2642,4591,2015-03-18,20:04:42
2643,4592,2015-03-18,20:05:46
2644,4593,2015-03-18,20:08:10
2645,4597,2015-03-18,20:45:48
2646,4601,2015-03-18,22:27:51
2647,4605,2015-03-19,11:31:04
2648,4608,2015-03-19,11:45:56
2649,4609,2015-03-19,12:02:16
2650,4611,2015-03-19,12:26:04
2651,4612,2015-03-19,12:27:44
2652,4613,2015-03-19,12:57:29
2653,4614,2015-03-19,13:02:47
2654,4616,2015-03-19,13:06:44
2655,4617,2015-03-19,13:14:22
2656,4618,2015-03-19,13:18:06
2657,4619,2015-03-19,13:21:51
2658,4620,2015-03-19,13:37:11
2659,4623,2015-03-19,14:41:44
2660,4624,2015-03-19,14:59:35
2661,4625,2015-03-19,15:42:30
2662,4627,2015-03-19,16:04:23
2663,4630,2015-03-19,16:51:19
2664,4631,2015-03-19,17:20:17
2665,4635,2015-03-19,17:45:58
2666,4636,2015-03-19,17:58:30
2667,4638,2015-03-19,18:18:28
2668,4640,2015-03-19,18:35:46
2669,4646,2015-03-19,19:22:44
2670,4647,2015-03-19,19:36:47
2671,4650,2015-03-19,19:48:15
2672,4653,2015-03-19,20:16:45
2673,4656,2015-03-19,20:43:33
2674,4659,2015-03-19,21:53:59
2675,4660,2015-03-19,22:14:01
2676,4662,2015-03-20,11:47:53
2677,4663,2015-03-20,12:12:03
2678,4664,2015-03-20,12:24:44
2679,4665,2015-03-20,12:39:39
2680,4666,2015-03-20,12:40:13
2681,4668,2015-03-20,12:53:37
2682,4669,2015-03-20,12:55:55
2683,4671,2015-03-20,13:02:39
2684,4673,2015-03-20,13:18:11
2685,4676,2015-03-20,13:28:26
2686,4677,2015-03-20,13:43:36
2687,4678,2015-03-20,13:52:15
2688,4679,2015-03-20,14:03:43
2689,4682,2015-03-20,14:58:30
2690,4684,2015-03-20,15:40:10
2691,4685,2015-03-20,15:40:29
2692,4687,2015-03-20,16:51:47
2693,4688,2015-03-20,16:52:55
2694,4690,2015-03-20,17:03:46
2695,4691,2015-03-20,17:06:29
2696,4692,2015-03-20,17:35:37
2697,4694,2015-03-20,17:38:33
2698,4695,2015-03-20,18:04:31
2699,4697,2015-03-20,18:24:39
2700,4703,2015-03-20,18:54:51
2701,4704,2015-03-20,19:01:03
2702,4705,2015-03-20,19:07:12
2703,4706,2015-03-20,19:16:21
2704,4707,2015-03-20,19:27:09
2705,4710,2015-03-20,19:50:29
2706,4711,2015-03-20,19:52:39
2707,4712,2015-03-20,19:56:47
2708,4716,2015-03-20,20:33:22
2709,4717,2015-03-20,20:56:46
2710,4718,2015-03-20,21:11:17
2711,4722,2015-03-20,21:49:53
2712,4723,2015-03-20,21:52:10
2713,4724,2015-03-20,22:09:09
2714,4725,2015-03-20,22:20:00
2715,4726,2015-03-20,22:28:53
2716,4727,2015-03-21,11:31:39
2717,4728,2015-03-21,11:48:59
2718,4730,2015-03-21,12:40:30
2719,4731,2015-03-21,12:50:12
2720,4732,2015-03-21,13:02:15
2721,4733,2015-03-21,13:08:31
2722,4735,2015-03-21,13:20:32
2723,4736,2015-03-21,13:35:05
2724,4737,2015-03-21,13:37:53
2725,4740,2015-03-21,14:06:07
2726,4743,2015-03-21,14:17:42
2727,4747,2015-03-21,14:38:22
2728,4749,2015-03-21,14:46:54
2729,4750,2015-03-21,15:17:26
2730,4751,2015-03-21,15:21:55
2731,4752,2015-03-21,16:05:39
2732,4753,2015-03-21,16:12:25
2733,4754,2015-03-21,16:28:54
2734,4755,2015-03-21,16:40:27
2735,4756,2015-03-21,16:51:43
2736,4757,2015-03-21,16:52:17
2737,4760,2015-03-21,17:26:32
2738,4761,2015-03-21,18:10:58
2739,4762,2015-03-21,18:39:15
2740,4763,2015-03-21,18:44:01
2741,4764,2015-03-21,18:52:00
2742,4765,2015-03-21,18:53:49
2743,4766,2015-03-21,19:04:51
2744,4767,2015-03-21,19:20:15
2745,4770,2015-03-21,19:41:16
2746,4771,2015-03-21,19:49:47
2747,4772,2015-03-21,19:53:41
2748,4774,2015-03-21,20:14:45
2749,4775,2015-03-21,20:15:09
2750,4776,2015-03-21,20:15:27
2751,4778,2015-03-21,20:38:40
2752,4781,2015-03-21,21:58:12
2753,4784,2015-03-22,12:23:54
2754,4785,2015-03-22,12:31:46
2755,4786,2015-03-22,12:54:56
2756,4787,2015-03-22,13:01:37
2757,4789,2015-03-22,13:56:27
2758,4790,2015-03-22,13:57:47
2759,4791,2015-03-22,14:25:24
2760,4793,2015-03-22,14:56:38
2761,4794,2015-03-22,15:54:26
2762,4795,2015-03-22,16:01:29
2763,4796,2015-03-22,16:09:49
2764,4797,2015-03-22,16:16:29
2765,4799,2015-03-22,16:32:35
2766,4800,2015-03-22,16:49:55
2767,4801,2015-03-22,17:08:48
2768,4803,2015-03-22,17:50:14
2769,4804,2015-03-22,17:52:20
2770,4806,2015-03-22,18:14:21
2771,4807,2015-03-22,18:26:11
2772,4808,2015-03-22,18:57:35
2773,4809,2015-03-22,19:18:35
2774,4812,2015-03-22,19:35:48
2775,4813,2015-03-22,19:52:54
2776,4814,2015-03-22,20:30:11
2777,4815,2015-03-22,20:52:46
2778,4816,2015-03-22,20:55:27
2779,4817,2015-03-22,21:08:01
2780,4822,2015-03-23,11:31:48
2781,4828,2015-03-23,12:10:12
2782,4830,2015-03-23,12:40:25
2783,4831,2015-03-23,12:46:10
2784,4832,2015-03-23,12:47:25
2785,4833,2015-03-23,12:49:53
2786,4834,2015-03-23,12:51:24
2787,4837,2015-03-23,13:04:56
2788,4839,2015-03-23,13:39:44
2789,4841,2015-03-23,13:45:24
2790,4842,2015-03-23,13:59:42
2791,4843,2015-03-23,14:03:50
2792,4844,2015-03-23,14:48:44
2793,4845,2015-03-23,15:30:17
2794,4848,2015-03-23,16:18:18
2795,4850,2015-03-23,16:30:47
2796,4851,2015-03-23,16:36:52
2797,4852,2015-03-23,16:41:38
2798,4856,2015-03-23,17:09:52
2799,4858,2015-03-23,17:20:36
2800,4859,2015-03-23,17:30:36
2801,4861,2015-03-23,17:59:40
2802,4862,2015-03-23,18:11:50
2803,4865,2015-03-23,18:58:05
2804,4866,2015-03-23,19:20:18
2805,4868,2015-03-23,19:39:40
2806,4871,2015-03-23,19:54:00
2807,4873,2015-03-23,20:25:39
2808,4874,2015-03-23,20:31:44
2809,4875,2015-03-23,20:55:17
2810,4876,2015-03-23,21:07:34
2811,4878,2015-03-23,22:12:04
2812,4879,2015-03-23,22:19:06
2813,4880,2015-03-23,22:39:18
2814,4881,2015-03-24,11:16:40
2815,4882,2015-03-24,11:20:32
2816,4883,2015-03-24,11:44:46
2817,4886,2015-03-24,12:00:25
2818,4887,2015-03-24,12:04:00
2819,4889,2015-03-24,12:21:23
2820,4892,2015-03-24,12:49:05
2821,4895,2015-03-24,12:57:03
2822,4898,2015-03-24,13:22:58
2823,4899,2015-03-24,14:14:11
2824,4900,2015-03-24,14:28:06
2825,4902,2015-03-24,15:31:33
2826,4904,2015-03-24,16:00:10
2827,4905,2015-03-24,16:07:27
2828,4906,2015-03-24,16:25:58
2829,4908,2015-03-24,16:34:25
2830,4910,2015-03-24,16:43:09
2831,4914,2015-03-24,17:07:49
2832,4915,2015-03-24,17:08:31
2833,4916,2015-03-24,17:10:38
2834,4918,2015-03-24,17:33:38
2835,4919,2015-03-24,17:39:17
2836,4920,2015-03-24,17:39:24
2837,4921,2015-03-24,17:59:12
2838,4924,2015-03-24,18:53:06
2839,4925,2015-03-24,18:57:07
2840,4926,2015-03-24,19:00:07
2841,4927,2015-03-24,19:38:31
2842,4931,2015-03-24,20:01:03
2843,4932,2015-03-24,20:20:11
2844,4933,2015-03-24,20:32:57
2845,4934,2015-03-24,20:37:52
2846,4935,2015-03-24,20:56:05
2847,4936,2015-03-24,21:06:17
2848,4937,2015-03-24,22:03:54
2849,4940,2015-03-24,22:20:25
2850,4941,2015-03-25,11:32:56
2851,4942,2015-03-25,11:37:54
2852,4943,2015-03-25,11:53:09
2853,4944,2015-03-25,11:53:50
2854,4945,2015-03-25,12:00:40
2855,4946,2015-03-25,12:06:23
2856,4948,2015-03-25,12:11:42
2857,4953,2015-03-25,13:00:56
2858,4956,2015-03-25,13:26:18
2859,4957,2015-03-25,13:34:24
2860,4963,2015-03-25,14:57:26
2861,4965,2015-03-25,16:12:29
2862,4966,2015-03-25,16:43:47
2863,4968,2015-03-25,17:07:45
2864,4969,2015-03-25,17:13:34
2865,4970,2015-03-25,17:32:07
2866,4971,2015-03-25,17:37:50
2867,4974,2015-03-25,17:59:15
2868,4975,2015-03-25,18:05:54
2869,4976,2015-03-25,18:11:17
2870,4979,2015-03-25,18:57:01
2871,4981,2015-03-25,19:12:01
2872,4983,2015-03-25,19:39:31
2873,4984,2015-03-25,19:52:33
2874,4985,2015-03-25,20:00:01
2875,4986,2015-03-25,20:06:38
2876,4987,2015-03-25,20:34:13
2877,4991,2015-03-25,21:09:19
2878,4993,2015-03-25,21:13:53
2879,4995,2015-03-25,21:26:57
2880,4996,2015-03-25,22:16:46
2881,5000,2015-03-26,11:37:43
2882,5005,2015-03-26,12:18:13
2883,5013,2015-03-26,13:14:23
2884,5014,2015-03-26,13:34:44
2885,5015,2015-03-26,13:35:54
2886,5016,2015-03-26,13:53:46
2887,5018,2015-03-26,14:06:09
2888,5019,2015-03-26,14:12:31
2889,5023,2015-03-26,14:37:13
2890,5026,2015-03-26,15:16:07
2891,5028,2015-03-26,15:46:49
2892,5030,2015-03-26,16:09:58
2893,5033,2015-03-26,16:30:33
2894,5036,2015-03-26,17:10:08
2895,5037,2015-03-26,17:10:13
2896,5039,2015-03-26,17:30:05
2897,5044,2015-03-26,17:58:03
2898,5045,2015-03-26,18:12:55
2899,5046,2015-03-26,18:17:36
2900,5047,2015-03-26,18:23:08
2901,5048,2015-03-26,18:34:53
2902,5049,2015-03-26,18:40:21
2903,5051,2015-03-26,18:49:21
2904,5052,2015-03-26,18:53:41
2905,5056,2015-03-26,20:01:53
2906,5057,2015-03-26,20:08:07
2907,5059,2015-03-26,20:25:19
2908,5060,2015-03-26,20:44:56
2909,5061,2015-03-26,21:23:45
2910,5065,2015-03-27,12:07:05
2911,5066,2015-03-27,12:20:59
2912,5067,2015-03-27,12:26:17
2913,5068,2015-03-27,12:29:40
2914,5069,2015-03-27,12:29:41
2915,5070,2015-03-27,12:35:03
2916,5073,2015-03-27,12:56:32
2917,5078,2015-03-27,13:31:17
2918,5079,2015-03-27,13:41:43
2919,5080,2015-03-27,13:43:35
2920,5082,2015-03-27,14:22:32
2921,5083,2015-03-27,14:33:01
2922,5086,2015-03-27,15:30:43
2923,5087,2015-03-27,16:10:25
2924,5089,2015-03-27,16:12:46
2925,5091,2015-03-27,16:25:42
2926,5092,2015-03-27,16:48:30
2927,5098,2015-03-27,17:41:05
2928,5100,2015-03-27,17:49:28
2929,5104,2015-03-27,17:56:27
2930,5105,2015-03-27,17:56:55
2931,5107,2015-03-27,18:15:26
2932,5108,2015-03-27,18:16:47
2933,5109,2015-03-27,18:19:24
2934,5111,2015-03-27,18:46:46
2935,5112,2015-03-27,18:54:36
2936,5113,2015-03-27,19:14:27
2937,5114,2015-03-27,19:15:56
2938,5115,2015-03-27,19:18:58
2939,5116,2015-03-27,19:30:46
2940,5118,2015-03-27,19:40:48
2941,5119,2015-03-27,19:50:43
2942,5125,2015-03-27,21:08:30
2943,5127,2015-03-27,21:43:10
2944,5129,2015-03-27,22:16:53
2945,5133,2015-03-28,11:41:16
2946,5135,2015-03-28,12:17:36
2947,5137,2015-03-28,12:40:38
2948,5138,2015-03-28,12:40:47
2949,5139,2015-03-28,12:42:22
2950,5141,2015-03-28,12:57:51
2951,5142,2015-03-28,13:35:21
2952,5143,2015-03-28,13:47:27
